2025-07-28 20:34:52,800 INFO werkzeug Thread-33 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:34:52] "GET /view_report/%25D8%25A7%25DB%258C%25D8%25A6%25D8%25B1%25D9%25BE%25D9%2588%25D8%25B1%25D9%25B9 HTTP/1.1" 200 -
2025-07-28 20:34:53,104 INFO werkzeug Thread-34 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:34:53] "[36mGET /static/style.css?v=3 HTTP/1.1[0m" 304 -
2025-07-28 20:34:57,051 INFO werkzeug Thread-35 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:34:57] "[32mGET /logout HTTP/1.1[0m" 302 -
2025-07-28 20:34:57,121 INFO werkzeug Thread-36 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:34:57] "GET / HTTP/1.1" 200 -
2025-07-28 20:34:57,318 INFO werkzeug Thread-37 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:34:57] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2025-07-28 20:35:01,037 INFO werkzeug Thread-38 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:35:01] "[32mPOST / HTTP/1.1[0m" 302 -
2025-07-28 20:35:01,363 INFO werkzeug Thread-39 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:35:01] "GET /dashboard HTTP/1.1" 200 -
2025-07-28 20:35:01,704 INFO werkzeug Thread-40 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:35:01] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2025-07-28 20:35:05,259 INFO werkzeug Thread-41 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:35:05] "GET /admin_target_setting/%25D8%25A7%25DB%258C%25D8%25A6%25D8%25B1%25D9%25BE%25D9%2588%25D8%25B1%25D9%25B9 HTTP/1.1" 200 -
2025-07-28 20:35:05,570 INFO werkzeug Thread-42 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:35:05] "[36mGET /static/style.css?v=3 HTTP/1.1[0m" 304 -
2025-07-28 20:35:34,817 INFO werkzeug Thread-43 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:35:34] "GET /dashboard HTTP/1.1" 200 -
2025-07-28 20:35:34,871 INFO werkzeug Thread-44 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:35:34] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2025-07-28 20:35:37,102 INFO werkzeug Thread-45 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:35:37] "GET /view_report/%25D8%25A7%25DB%258C%25D8%25A6%25D8%25B1%25D9%25BE%25D9%2588%25D8%25B1%25D9%25B9 HTTP/1.1" 200 -
2025-07-28 20:35:37,408 INFO werkzeug Thread-46 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:35:37] "[36mGET /static/style.css?v=3 HTTP/1.1[0m" 304 -
2025-07-28 20:35:43,359 INFO werkzeug Thread-47 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:35:43] "GET /dashboard HTTP/1.1" 200 -
2025-07-28 20:35:43,399 INFO werkzeug Thread-48 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:35:43] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2025-07-28 20:35:45,888 INFO werkzeug Thread-49 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:35:45] "GET /view_graphs/%25D8%25A7%25DB%258C%25D8%25A6%25D8%25B1%25D9%25BE%25D9%2588%25D8%25B1%25D9%25B9 HTTP/1.1" 200 -
2025-07-28 20:35:46,179 INFO werkzeug Thread-50 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:35:46] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
